,A,B,C,D,E,F,G,H,I
317,-0.002406947825547065,-0.017254153675004075,0.006126956150399107,0.04561106776218991,0.06956728038934577,0.03568285097624899,-0.011573780527320303,-0.02847681628185201,0.0016004552198802756
318,0.0038341124665764396,0.009330112159970563,-0.03256735288947008,-0.030717255461169754,-0.0669520841522901,-0.00023868285520718544,0.010338100828482228,0.029287256861804875,0.032774834320627555
319,-0.026001472921441733,-0.014215137240214856,-0.009741191542822426,0.011043214485144242,-0.017606239765709446,-0.009786812234431569,0.013171061934064022,-0.009586480912991994,-0.0052425159766380175
320,0.011268828634413976,0.005204935675212878,-0.020275800140829338,-0.0014382014628314308,-0.026915203890580712,-0.009261627046645873,0.04001139739110657,0.007649687250289896,0.009632977233635348
321,0.023591382463811893,-0.012952777063626738,0.016354994919726147,-0.005636437848510956,-0.02764277055670639,-0.05585720153474073,0.00022866676868030754,0.017484570078293682,0.025394175011042824
322,0.008387042448545552,-0.02666870274455527,0.017682933472332414,0.02116838012642702,0.02893217700207763,0.003898316049817251,-0.005405767444795135,-0.015008407283007267,0.012874816997512322
323,-0.014969053199109688,-0.05410030255751886,-0.02426100666185793,-0.005700321054598493,-0.04149328520885629,-0.013913733495229058,-0.02517314400113769,0.035392538731278,0.0040105681659110435
324,0.00992040920404645,-0.006987782682363169,0.03706976911486429,-0.04659550960303297,-0.005739037985823527,-0.04696107953058339,0.006477070270089461,0.00592821938702097,0.022328393578163196
325,0.009941495335104899,-0.03097329895592172,0.015283123755271194,-0.02619943511853331,-0.006418565828655323,0.009974916220619126,0.06372029475395193,-0.031034385401673182,0.013302140171495544
326,-0.02300407293101984,0.022907696357429553,-0.005341307932406651,-0.016176312801831755,-0.028436599087261375,-0.04801662235842684,0.012477144300300742,0.0010747389231583091,-0.006589982750748462
327,0.01288535679812121,0.014856308667997989,0.00206624404911511,0.026472932624167302,0.023579440236304657,0.04462268126793291,0.015932717970434555,0.015146276872871366,0.04381793768301968
328,0.01932973504964364,0.016375181028361704,0.02793374412685225,0.04862613558265974,0.06671248095146717,0.035234194919026185,0.020292344207180672,0.024140452031633657,-0.0017549769604570191
329,0.023933891577893263,0.00547151701720949,0.008381135711021014,0.02372679842854032,-0.017227608648860183,-0.014314216380022244,-0.004883823733075789,0.004045369097101513,0.010271166253904182
330,0.008114090232648434,-0.01055780327506893,0.0191305070551642,0.033477331767670176,0.04701910123212469,0.013471213260954887,-0.014260212903856106,0.03450286996242711,0.01734880305727011
331,0.007580451012400325,-0.0019435169830292244,0.0029653023209008575,-0.04700216715445223,-0.06629686910819198,-0.07054933291879491,0.01174170549500435,0.024260768485563324,-0.011237807943867082
332,0.01737042914738476,0.03918714573317507,0.020697755714250816,0.023061336060913172,0.04425694676668596,0.07946211906370988,0.00044683546390433305,0.01884530103976715,0.04108853937377938
333,0.006186550291230863,-0.015568755950513942,0.004609581211589893,-0.021596681393289217,-0.05187865453693617,-0.023117061784667433,-0.03729712255700897,-0.0019619516781466,-0.009589671471337262
334,0.004883876092255937,-0.022706291093872264,-0.027130323274704587,-0.07644539419056738,-0.09975520651857027,-0.07278462063386967,-0.022812063840257107,-0.005224542733245464,0.006542253450432977
335,-0.02710796172543878,-0.0039018074575609316,0.0006903090193542656,-0.002694892321938563,0.019049584295771898,-0.007576347381019778,-0.009545488530914423,-0.0123493616064779,-0.027623548771469716
336,-0.02438788379883064,-0.006359045572794858,-0.008427268379734074,0.01583865960480073,-0.02820662650483049,0.04025884144780388,-0.04040166375120978,0.0028267910894033657,-0.007267822593230697
337,0.0017356038645336806,0.014289000690298561,-0.025781594365929077,-0.04169230717521669,-0.06034490407145383,-0.05879445186032876,0.014096172781827966,-0.015114443715399129,-0.0043059404875146765
338,0.013459384795616631,0.0053799531206276206,0.02862393442130055,0.07443030230759447,0.07038052468560448,0.07007290430749581,0.013647246186698488,-0.0015062386992163448,0.008406327676381204
339,-0.02929125080113885,-0.018327287586276688,-0.006140485705357286,-0.004435161385390168,0.01178532215644627,-0.011592417473037768,-0.0024853968637886708,-0.004670122606527449,-0.011617279930632973
340,0.012872991714165706,0.010788591297032269,0.033667618897001136,0.08159153293603162,0.049192298597053284,0.041040823935332954,0.023590397681344716,0.0001585403680806955,-0.011979717960022316
341,0.025965317503435226,0.03202719600108974,0.02014078836099504,-0.0461255124154564,-0.02561174000412232,-0.049957727445495266,0.045684386045149704,0.06143125799306145,0.0277080458950159
342,-0.005465006497883976,0.01580097652011364,-0.005606653893124254,0.012767759824097915,0.012846778573032422,0.006201001163809948,-0.028733330166661138,-0.004206362051223947,-0.0010959381598876054
343,0.012062219973874543,-0.007992841363660031,0.008349895384757807,0.05770131519962788,0.054194567456201305,0.03156308108617109,0.0342456842291926,0.005569934293085897,0.00029921924846491394
344,0.014047979724036654,-0.03685932869543691,0.004594523676994868,0.007832080436217618,-0.004801794992850121,-0.01832809700633921,0.005065764526982527,0.010212624043755178,0.007210988474911842
345,0.0006402767304318099,0.0020329988414364217,-0.009624139031322275,0.0391876170124089,0.06732295246023581,0.03687943325036187,0.005886816739172465,0.002025984830996313,-0.016886486309443918
346,0.009074432403137928,0.011810266273189702,-0.007454292435087597,-0.03231131701442379,-0.010559076830100734,-0.008240609086806398,-0.008818636151771385,-0.05014412049317183,-0.00735891734937308
347,0.026672796267107307,0.0013488582076229764,0.0068478118687907985,-0.07462442719985178,-0.029446904009692635,-0.022038647235660125,0.02842609819059979,0.04634507789964411,0.00624253777998659
348,-0.016873584726132564,0.004026806138228073,0.01817086017797989,0.0069549663918258555,0.04251633802936499,0.06204384598926059,-0.0022229404766248998,-0.019100492501699855,0.00985168181720265
349,0.01813445194210707,0.016897952731142373,0.033739770083694075,-0.004421316404529064,0.03437708549609551,-0.008098978962602789,0.008847920328484691,0.026722577083068935,0.0503234586112937
350,-0.004282508365076938,0.007452212055330885,0.009705694931554609,-0.028434245719514074,-0.05615369010697737,-0.027677323402384605,0.03533019167478765,-0.006201066929482209,-0.026525003617474088
351,0.02148484242437324,-0.0007356890266120843,0.005412846217200856,-0.04256500167435518,-0.04838477806448321,-0.016877911759604555,0.027489441574407605,0.04889802005733418,0.04289843300440997
352,-0.01859058701737303,-0.0236716058427466,-0.009231356829577757,0.0024812481602851785,0.03516172488951367,0.036117418230243406,0.006531514721694343,0.008838812264743626,0.008598954941318997
353,0.0031169092228501088,-0.003130579647594951,-0.005085107833049342,-0.031240263460093596,-0.021329239435010743,-0.05557791168394634,-0.03769145167368392,-0.02238388662135786,0.03488632022092666
354,0.019658727629835147,0.04231348355097831,0.037340052964993625,0.1155058749770471,0.083372047140785,0.09363479732120399,0.04432019686213917,0.0461254148098454,0.024035091411179908
355,0.004155876188508057,0.038585441251018315,0.016074100633034008,0.055514041809624236,0.03933564226912088,0.0313806770209386,0.008821763291199509,0.028469785785196832,0.00038507962640617295
356,-0.0006250135173965442,0.05485774793949462,-0.002837544611344904,-0.06576487376370185,-0.03219103360851903,-0.029627113477270674,-0.005002114369482678,0.026423120181571474,0.0013183568109516105
357,0.018544062654114936,0.04507518678540319,0.015359629300729658,0.03667542433358885,0.029937224097462283,0.01793360849960583,0.02280043892089497,0.016678891716689813,0.004790108433614805
358,-0.0052946051832720685,-0.01467574733519379,-0.012065029841357749,-0.015554540436368528,-0.024642174937319336,0.003739829510059056,-0.032596055128669955,0.013678447487467925,-0.042732707773266494
359,0.009162868030049436,0.010315799333495322,0.016456751230404538,0.024648093093315778,0.0493140863001518,0.041728232311962744,0.01041606705890205,0.03425080665111155,0.02435161043062228
360,-0.024852655259306567,0.014211399824556636,0.006166636029470851,-0.02787199468758852,-0.023332299662829452,-0.0020876853860603726,0.015726373668415193,-0.010839265825232711,-0.008332977778298084
361,-0.016033099097008716,0.024000559737951822,0.015078482934552545,0.01817485077387267,0.03159635302077556,0.04028666846154538,0.041327503939325556,0.026854010497846723,0.053768713020206915
362,-0.0012309020144889542,0.03225226587138899,0.016342372641154002,0.006221170727951509,0.00649892157894619,0.01295040813562762,0.021796636306341387,-0.021209214353860546,-0.0040057989790050425
363,0.0033021829435339683,0.002391174762141938,-0.005875173139739818,0.017081452980579254,0.02268691625708124,0.026817728389690692,0.0010469366260823427,-0.01495933527797202,-0.008682550587363854
364,-0.010113801322105999,0.02888788807961544,0.015257797309958472,-0.04271613818381665,-0.010613378694543618,-0.03122608271826481,0.022810218538671493,0.04035481593007889,0.005597711044792136
365,-0.005528112614704074,-0.02020969550119811,-0.04280713894849587,0.008094082628135244,-0.021627800058841993,0.01564251533174596,0.026515393380474882,0.004323986102425579,0.011815400305849615
366,-0.026512852869952357,-0.015837423267935503,-0.015798835259889774,-0.018910191345956937,-0.017495439405590424,-0.01204293834305805,-0.05072455270922403,-0.02887413992344302,0.019888108059904496
367,0.028130894847661674,0.028004897804984646,0.010701832535165592,-0.045779521263551594,-0.021668383502375953,-0.0700689466777866,0.043052111638129796,0.008640207260532745,0.02231070083849341
368,-0.01642919263837087,0.027792257227826248,0.018608588699138666,-0.01424397605099797,-0.02118872174009038,-0.023334244672985834,0.042683107617085186,0.007312132694722022,0.020137740612503275
369,0.006067745901214257,-0.004018131773749619,0.023571438652806604,-0.01975578254974234,-0.0022589249288845216,-0.024989584382164035,-0.0048906600971577886,0.023918967359191433,-0.012343917520348972
370,-0.005137517239401944,0.003666105346756799,0.018008541206218278,-0.04373213124822715,-0.05321458456326373,-0.025979144272375212,-0.03433058389019448,-0.005163793846675623,-0.06453309053017368
371,0.012321491783896231,0.022568401804865898,0.03660738241923777,0.00032428037309429085,0.023922022854291024,-0.014352160592143864,0.03644906847007816,0.0277208530646964,0.04380863328379061
372,-0.01726444890630968,-0.028027891529165024,0.009522959836122082,-0.0430550864435888,-0.03720114182406026,-0.04182260679939771,0.00021613212203712762,-0.013094691683920285,-0.006718915526503527
373,0.020210509311667246,0.016281419152781546,0.0027300574174333628,0.008023579311101236,0.003704209147450615,-0.01696229943600906,0.0020373697569040783,0.017022882662680393,0.02257434047237961
374,0.024100015453715196,0.022887765963715775,0.014587786332567972,0.01089857125739335,0.0059048693726421716,0.020656504225218666,-0.002305804029190064,0.026421110017357217,0.016015430701189652
375,0.008659929536252954,0.004142330681706851,-0.005819507856121557,-0.04845105037688335,-0.020607788481231078,-0.034149212190426055,0.042005635526470964,0.0013441250399751398,-0.056264292720399275
376,0.0019889622418479713,-0.04364831396131941,-0.015770771863982347,0.01300790811738774,-0.04459130323123781,-0.011864499522728549,-0.017068974016889907,-0.012685176609678689,-0.01147442373253876
377,0.022048725508902314,0.004215395647585591,-0.0016898534433216377,0.029987426196421633,0.03761550832367929,0.0038161142409087728,0.014549516940806407,0.03318696461298938,0.02098539058058946
378,-0.00823202068583108,0.012233415656086329,-0.02519468224838368,-0.04345066601239799,-0.017988920172202338,-0.010781472260657959,-0.0008195819185100757,-0.008572428432314283,0.012175449805276323
379,-0.018484682506913364,-0.004489262662267777,0.0015472494507650263,0.029259165728917277,0.009277364600421834,0.022343447612890484,0.025939740974261077,0.023544996921380158,-0.012809517427463824
380,0.01288436934278451,0.011405502317658417,0.01991820608511624,0.05415617340786022,0.03453498519323431,0.05235715980253868,0.008095627584522352,-0.014389104932756233,-0.002808387038379586
381,0.022634732920533928,0.017568581203693024,-0.0032946623138810954,0.00414247162231317,-0.008446268502395276,0.04322771434290605,0.01941237124382074,0.019653336295506627,0.04833135996010577
382,-0.0006282512801793879,0.023679615801942767,0.032352901975003366,-0.02403968581225187,-0.05166552857182858,-0.0396461434596612,0.059299885579736186,-0.025234601161955434,0.032124290768876206
383,-0.0028671536906698394,-0.0013821998420058277,0.0014374398768744051,-0.04455722517255737,-0.05291814189680654,-0.05437313346053799,-0.008040105285242414,0.002277907753960002,0.009071679761750077
384,-0.003280692017118448,0.010343977750075574,0.045394521533797055,0.014076313896994139,-0.029989666824517165,0.02409010848002645,-0.028537564956831248,0.013796007776033486,0.013700366022932675
385,-0.0019678786867614114,-0.023705050161533375,-0.009725562212883425,-0.01865094460626116,-0.006594116360013686,-0.030498031417740764,-0.01936024674289073,-0.025146085302678027,-0.005522049285024359
386,-0.01664116957578415,-0.017574867888596434,-0.026770479069549036,-0.028451649132349186,-0.03729277270487822,-0.023102144902022344,-0.013052842269107988,-0.008156201921754369,0.04236474462185599
387,-0.0028273723137836057,0.009022506811188229,-0.009790082013114059,0.009492813715639273,0.05948700053813223,0.07865849343321796,0.013958935272186893,-0.012232769897902441,0.018931785070623458
388,-0.00502124134068068,-0.007069450192161257,0.019665350897102436,0.06804234783891226,0.06678006299468962,0.07200524246900392,-0.010474287474285528,-0.054379636667287984,0.012101879024051482
389,-0.012194770090650262,0.010110358342133552,0.037452374409578035,0.018186443223311338,0.034037822082170655,0.008517136301149171,0.005224794779858858,0.017115276861261602,-0.003667631204785735
390,0.016793198143020254,0.03437273120577408,0.02104805463106115,0.01811933487059083,0.014229638287659793,0.01693216196516051,0.005964953456743555,0.04341070979816139,0.011323902487756525
391,0.03412223412443353,0.048358057083310715,0.037818691298768886,-0.01213878049238302,-0.010132011361489106,0.015130835331892165,0.040049629729760956,0.024289888697393763,0.04883417324646715
392,-0.013034531728416995,-0.01346274947397887,0.00259416576430956,-0.03904168672897651,-0.07175062432753593,-0.0525530855660597,-0.04639512568363461,-0.027045705862951817,-0.025573880618106806
393,0.0023857488684648947,-0.03624829347781632,-0.016742624571401202,0.053142064330371754,0.06290251440193723,0.06962765130317074,0.026951596991682595,0.003668498712128154,0.04410083769861799
394,0.010968539235366274,-0.020013232205712016,0.00730662443479169,-0.00015079908990274951,-0.017479870730138812,0.0013916908639498194,0.010858550221337792,0.010709803412971845,0.03515108458341389
395,0.019357469429239292,0.0030615981021696703,0.008267264662481974,-0.00043804266974573113,0.010382840506373614,0.013889479412001885,0.0005020464020600789,-0.03556716428943889,-0.0029217775967172086
396,0.0030280004198166236,-0.012635507943507557,-0.005075878148478753,0.015648686908220542,0.017552827009949992,0.02539351682389806,-0.004631753621548997,0.013350745064934949,-0.038014801864281696
397,0.000848762939342584,0.03233269691831157,-0.01262118141781917,0.02494405615731365,0.04547284990595316,-0.024323264604584265,0.0030925354078675154,-0.010800686672441792,0.012031807755314858
398,0.0019488523342879973,-0.007108130841297963,-0.02231584486655059,0.002348693369495395,0.036176135774561774,-0.05111946767988441,-0.009803904848615718,0.007863544317495853,-0.014524366837913352
399,-0.0027389963403545393,-0.0030570264641435643,0.010028701493247204,0.026968185172115248,-0.008945308283261932,0.0014799455637706518,-0.03876127821074369,-0.020840871671745698,0.0055304546591365645
400,-0.0066676393676616055,0.04381506391840912,0.027169717200765484,0.0002222712627727131,-0.022323224284463178,-0.025344302767122816,-0.010650339083786816,0.026434048039849858,0.04046704606248575
401,0.010738504702449499,0.00442361834182579,0.014668264831326718,0.03610054307025906,0.0417515535330594,0.030011856106904305,0.040216789135865134,0.016573650457839834,0.0016287368111333538
402,-0.018254628751111085,-0.006472406243867123,-0.022684478676619366,-0.002012054360017843,-0.03441273330912906,-0.004898160907990482,-0.032360749279144306,-0.02125578708527372,-0.012762012281491977
403,0.027154538222985924,0.04531744109065052,0.033806185887393966,0.019300826898179503,0.06413810501099083,0.021884288091164474,0.022635586124928973,0.019455541810914315,0.016411444811511036
404,0.006838555050860644,0.03304473261944512,0.001558038183505391,0.03763930407036264,0.06008729964683745,0.04261548876814331,-0.014781043381071921,0.0015747196609666434,0.017107783168513472
405,-0.03363432282812641,-0.018185787208883444,-0.03717350558886945,-0.05434966452478514,-0.04419442084483887,-0.03250753711792329,-0.02434533018297896,0.029806097221374332,-0.0018707056644301355
406,0.00563095226999547,-0.0013879544824189581,0.017133541002574734,-0.03595492525199878,-0.024107996544574985,-0.007853472150171521,0.017941161015890838,-0.016741123007438886,-0.011902631579315046
407,0.011245436381388987,-0.02955328052697966,0.01374482457108126,-0.025654135985103427,-0.012059217222917034,-0.017129301997075613,-0.0458114623230733,-0.0077446568054928095,-0.0002795866069487785
408,0.005374366864359345,0.0098877517103566,-0.011610275131887561,-0.033679732027681535,0.030940436009772927,0.011791522253047715,-0.03131017607835269,0.006829812583175714,-0.015443929395755635
409,0.005954975293689761,-0.009892508705063724,0.008520838821008642,-0.002489471229734762,-0.04757140942188718,-0.014854381366097041,-0.004124269239325907,0.007907613553241035,0.011632642256486364
410,0.01210519679765274,0.026657712580394247,0.012883608789186665,-0.013719398482995112,-0.015496994461686276,-0.017897728108669724,-0.02098277438301822,0.007439997867582319,0.02957173983913668
411,0.009708964296106938,-0.010026029732324892,0.010854877501241214,-0.04643762414997869,-0.04893647058265547,-0.013038053305954773,0.012002270198223508,0.016649128444586624,0.0025394519269794206
412,-0.008494759921198178,-9.69809238116052e-05,0.005928594475880961,0.01877401194693229,0.026526218212145257,0.038242407680402525,-0.008000827102325995,0.005256399891758278,-0.008042806423367894
413,-0.0008301501717196561,0.011687806156053727,-0.025929712606788568,-0.004319982856373241,0.006686973103546759,-0.036878619087246774,0.03124621272847361,-0.05119017941745558,0.012981934793899762
414,-0.008802370129552668,-0.02809157846819411,-0.011352251347046372,-0.032543326805848906,0.01087661541134806,-0.017739574847695082,0.039525971834273955,0.003649302917300744,0.0052981139507245045
415,0.03303983020874594,0.015128352068571715,0.02794454621451291,1.8942546219437257e-05,-0.05329983159807075,-0.01695439022784211,0.0013601147125659,0.03703363749681204,0.0230449795710189
416,-0.013014110774066568,-0.04720125291132537,-0.033217936403403835,-0.02469153752481077,-0.01945178876986596,-0.028726634642900453,-0.006517514513938497,-0.003114773397105462,0.008969990071810853
417,-0.014311129853863451,0.011917741075281435,-0.010403801074116672,0.022893079904075277,0.028823231488170713,0.024781946769384756,0.05352609621146495,0.01028080444130501,-0.01696592473250491
418,0.03436557842613889,-0.010572928828580994,-0.004575144970755094,-0.013045427587558214,-0.061607694039352734,-0.024517370609519487,-0.031545200461550904,-0.006544318255694159,-0.02346125269902317
419,0.0050476903196309065,0.014532692762486058,0.00805304174003558,0.047386297180403804,0.013648982235836722,0.03185722350831091,0.05510030236266695,0.017358313014888032,0.04847930731692545
420,-0.014541674357908301,-0.020215052444755476,-0.03160465813417965,-0.025540847020120584,-0.00926310536552484,-0.03612575851602229,-0.030930426861096857,-0.02565577474358639,-0.011663865063668706
421,-0.023855708719201278,0.03087074453735256,0.0049023541709575895,0.016291176940949215,-0.006675191246581331,-0.010471810661059565,0.012945898500760358,-0.004977717489759297,-0.0052951559094267875
422,-0.015738795177275746,-0.011695151793004267,-0.003409711705994562,0.03720298819955074,0.03812935124440798,-0.004212797906427922,-0.004066182692259591,0.022026043334814446,-0.007663416894683116
423,-0.006737719434522185,-0.02004191166670617,-0.010065606973100933,0.041763482897196606,0.03432269834738628,0.022620967430543735,0.01914445147502809,-0.03815129470737615,-0.0093489851725263
424,0.016343641917990547,0.020635615839409212,0.005373617251546163,0.01955352432022985,0.006009593032524246,-0.006414882093398593,0.02813156842237814,0.03755373052242653,-0.018564546601259134
425,-0.005378674048117115,0.0028161272042434423,0.0001661964251608174,-0.0031302121530477787,0.0068908475136249415,-0.02293274795197621,0.03415494718462378,-0.004976716691291692,-0.013008182318116441
426,-0.03435824229686911,-0.05778807538096883,-0.004143758845181582,0.025253968273967035,0.012061136198682048,0.012016574436952976,-0.009291574410777857,-0.01626759251497695,-0.034570932257062134
427,0.01960617037854892,0.003126323392387486,0.002966559978399605,0.029912895485276113,0.027703025055565666,-0.006690940796298978,-0.021665418133381773,-0.009587022604374464,0.01647283870051138
428,0.0004857917568941348,-0.009545020047111382,0.010523708443327917,0.005242243460333147,-0.008671497170590793,0.032005116201901086,-0.030306735390114338,0.016907856377848664,0.03979990810005382
429,-0.005932894869086227,-0.03419306801206675,-0.01328112981673125,-0.016334228063992255,-0.0009144924548279141,-0.01914313037531543,0.004298008009651692,-0.015995763231528497,0.01224262774983477
430,0.006442236186978268,-0.010976733301118957,0.0017078721182044575,0.03639867980903235,0.01942585262674069,0.07274425616522974,0.011770030244087102,0.012156356107285665,0.04081866910601104
431,0.007529148994008871,0.03185983564088426,0.028997080087079803,0.04796909853195982,0.021751050445736535,0.004809921983272076,0.007752139978053835,0.0214200760507858,0.020443494111441536
432,-0.008355809054806727,-0.004256738811266673,0.007459531779724563,-0.004180984088578518,-0.02275718110629888,0.004091195129293559,-0.023175587745492787,0.011359629611264313,-0.009246176240733667
433,0.011304031115887526,0.015957943995484638,0.011681546441745357,0.016800667812718058,-0.003387845470527935,-0.004571077999235648,0.02639805945623502,0.015030971564963606,0.02074405376350324
434,-0.001857399858756494,0.053315744252895834,-0.01108016190092194,0.021307404929061247,-0.022680488044184564,-0.007259825797385703,0.013770296404957019,-0.0006557167524065282,-0.003301860993904792
435,0.009997265306500823,0.0004431363884861391,0.016703331110352757,-0.021916052595749216,-0.04463588413020846,0.03357280522787531,-0.03919169779820529,-0.0069405748369751165,0.0018952706966633523
436,0.01777750404965711,0.025293866884817294,0.007962909874149288,0.09548491067291959,0.09189671236707554,0.08161976420017389,0.044929314214481764,-0.011323566110358793,0.02631711684964536
437,0.03285821146863204,0.04223745292483085,-0.008334651498122183,0.005090682865585185,-0.03971679822780449,-0.04052079649658503,-0.03378895394204018,0.0019837608121292915,0.02330443372050746
438,0.0006199720478709826,0.00783617884446238,-0.002372043255127971,0.06562573128750404,0.03600926269477502,0.09744178710135988,0.03120812492753523,0.000810780118510645,0.019435698051837196
439,-0.008137540073261137,0.03322820803669879,0.006850767398622729,0.017885052351829873,0.0028503051618218784,0.038611018492401464,0.030244426931806307,0.02955554393341105,0.011051794022500998
440,0.02078937999664731,0.03577906433857614,0.013707972958345267,-0.01682359607885196,0.042595431637546616,0.0248311438344141,0.023289487805153847,-0.0034741351094615897,0.015106209041988667
441,0.020032185164657088,0.024155949335751516,0.03260560518632675,-0.01626972661955313,-0.029097889197391015,-0.03802241325980814,0.04415053457839417,0.041978134022609116,-0.001105652045502229
442,0.016943943228108174,-0.03779621519316603,0.024859408603925055,-0.00923119564365874,0.008370347757931492,-0.04430132195032645,-0.017418560852489873,-0.011470379122484317,-0.01387930782764905
443,0.03438734746085491,0.0692793712554766,0.006885999038971293,-0.037282708694450724,-0.0050838135162177426,-0.0028270892115684096,0.05134169028398188,0.05805661390903143,0.03200636628018068
444,0.00958332660910638,0.035964304087958664,-0.021196756046426707,-0.043116106394903965,-0.028253982031941554,-0.040526224940878826,0.03876776978252877,-0.007490904437202415,0.03154108349738586
445,-0.01356701249119339,-0.01608950651630969,-0.02593811248615075,0.06221074503338971,0.036061093631253725,0.01777644118485579,-0.03537414936320991,-0.013264307498279353,0.021058658553035826
446,0.0028277331313736162,-0.009379719329972827,0.0006429824385008729,0.10355075505865705,0.07382249969802986,0.06824952537930422,-0.048396868478692665,-0.01778283009962683,-0.0291185498667838
447,0.03154002026458183,0.018717732809487343,0.03280302833126664,0.007502588836063625,0.0353383527066013,-0.005789312996257449,0.029714492189469636,-0.010767773580823125,-0.03928761322862073
448,-0.016712484679090815,-0.0224826946173982,0.003523914651281344,0.007373319006189127,0.03264696011220351,0.017822482218819,-0.0027311390722289846,0.00563875096894014,-0.013392528420597865
449,-0.019929484202062107,0.015309638795459615,-0.022955136307214647,-0.015457017515395098,-0.015734347342717798,-0.005957165652621048,-0.03367659564352599,0.004088775273693856,-0.029677235668809844
450,0.010189030869029272,0.01756464688511726,0.0058748114900941195,0.030570197663674515,-0.007283715256991008,0.002402016476381889,0.02517472807094675,-0.006275608898839319,0.022335999486552297
451,0.013638952807638735,0.008581925586135724,0.039839100000227605,0.043011779313248885,0.0543832522606838,0.02635347955864727,0.01949639387326108,0.019537670718737025,0.05108004728489064
452,-0.011198893985701694,0.007729789400069121,-0.014477270340704057,0.05029284539009932,0.03675164757411975,0.014786972489105984,-0.04607845686011223,-0.016511210812073823,-0.0041085677623898306
453,0.01649519997231095,0.033563302337508885,0.009894921128032398,0.05671759218266444,0.08742231583092842,0.06927883495841607,0.040368002025409605,0.03761239628241135,0.015215078089962378
454,0.022146304231229923,0.0025845195504292377,-0.008185782193417382,-0.0036100411829541124,0.010467141391152656,0.015263462006221442,-0.02679145565194053,-0.03939564991784261,-0.04131819991679279
455,-0.00880721735913016,0.015256240057990195,-0.020972076480984567,-0.031529458490023816,-0.022276668988679037,-0.0202708011277244,0.002709340953771661,-0.0045555392403467485,-0.02849946127403405
456,0.0077285574847319235,-0.008463251879672668,0.001578645287944813,-0.0004542538658908989,-0.04656669989895212,-0.034937277910587136,0.038468889552682774,0.007704658988751862,0.03147079227307283
457,-0.00021962235126773706,-0.02673592212467106,-0.014095117641348324,0.08317842292381372,0.03829592775772829,0.0710098875904208,-0.01696245415127242,-0.008649922914728785,-0.01864539248802672
458,0.004681544327924065,0.037246209147767405,0.03668789887914157,-0.023023948962857733,0.0027122741518894136,0.010266988798502527,0.05421877705223937,0.037857610048334725,0.012345799024950763
459,0.013273415098762576,0.013146798455839255,0.01411378392759879,0.037526728747259694,0.023827912151570218,0.05073032725333239,0.007102918324231544,0.018733129396916206,0.05277193167771352
460,0.007665575563749212,0.017923642633248252,0.016521844774663057,-0.01250622963902946,-0.025529903948215405,-0.04244771103666362,0.03907280250162319,0.017601486860204827,0.05621100842771113
461,-0.02352719607898309,-0.01808519173721258,-0.002397113799413142,0.0061878763269317474,-0.027453943735313825,-0.04179757369784145,-0.04747169928167223,-0.001241971148579156,-0.03542298944775544
462,0.0010315058189979077,0.00684872462970331,0.0016080453599138966,0.009843404720015197,0.021922516365033572,0.0164667698395251,0.010348846719520874,-0.0004849319763768263,-0.009898074399265192
463,0.025837099814401833,0.003184764235946061,0.02661525073663528,-0.00994610917730277,-0.033883257922066264,-0.024055260559648586,0.008200708546200666,-0.01054103289297513,-0.007995960291841115
464,-0.0172922778245874,-0.021373441029733858,-0.0035083472393161973,-0.05302176997848543,-0.010644087278705501,-0.01019495883564534,0.022850880980065363,-0.011049822711729275,-0.02906529411972088
465,0.007399296704417663,-0.02048961457007205,-0.01552326777090272,0.105688321739813,0.08208170621587926,0.07678497430958295,-0.016491458813347317,-0.016372285578144866,-0.02748264424788265
466,-0.010199981494671273,0.016326871012734067,-0.022400959229057372,-0.007622160297168746,-0.016201932764930024,0.004571761187024627,-0.010864336827973014,-0.0001867431717636861,-0.034975054171952846
467,0.013214734430269564,-0.009915162433265755,0.0038182858930080506,0.045606874467815105,0.034528693068829976,0.04279410928453937,-0.0065490396500288315,0.042717288137666634,0.00129419240709265
468,-0.0019055574607237354,0.02587667340719909,0.020234887093742094,-0.044463424794362306,-0.037766209336821205,-0.04035847735022878,0.0010648525582000873,0.013996408846702368,0.03708943088083876
469,0.0008002701235561876,-0.020842912448946614,0.015207257332009732,-0.012126578345425437,-0.044414835195941776,-0.029511824449531064,-0.007328630958554535,-0.033902290849617496,0.016292473410396354
470,0.00971343812908246,0.012656670204336733,-0.01677761390132737,0.002706525930709447,0.0022663415016560633,0.03660816317091039,-0.0018419443676745818,0.02595131902341569,0.021659999630156322
471,0.002779877540550445,0.018485131298357427,-0.0006989790457101906,-0.02628574440159238,0.007096252222839975,-0.005656827611858186,0.00024722026105548054,0.016873506141770085,-0.01153197790973271
472,0.0027378857841695373,-0.01503761455178549,0.015295932012506803,0.009216573375883955,0.032852433830919014,0.05995870726343193,0.011511268282630202,-0.015095364591554543,-0.033828113106647836
473,0.020353780205484107,0.047108097442936245,0.01540001004291139,0.02489737223633107,0.010107294779838004,0.01856187759568506,0.04004547151188925,0.04874410364893897,-0.012792876657928514
474,0.002533072760553897,-0.06154945432825924,-0.003929770294470748,-0.026205368397372933,-0.033876535268037106,-0.028222180409565756,-0.014486351189308591,-0.05829039164216963,-0.023416444384000458
475,-0.008183856069638671,-0.017585358114955475,0.022668328370699757,-0.005791914622181644,-0.04190091877332703,-0.02937031459747017,0.03224204248775783,0.003203329581948427,0.00048810676284942505
